axis0,axis1,axis2,axis3,axis4,axis5,label,filename,timestep,split
1.2982559204101562,-1.2988544702529907,3.624222755432129,-47.05047607421875,24.0936279296875,91.8426513671875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,88,training
1.3114240169525146,-1.061229944229126,3.8127663135528564,-47.8668212890625,12.7716064453125,92.376708984375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,89,training
1.2886791229248047,-1.0732009410858154,4.704606533050537,-37.91046142578125,4.63104248046875,91.3238525390625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,90,training
1.4460978507995605,-0.5883750915527344,5.5114521980285645,-28.51104736328125,1.45721435546875,91.81976318359375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,91,training
1.3479355573654175,-0.2513911724090576,5.570110321044922,-22.94158935546875,1.15203857421875,88.1500244140625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,92,training
1.325789213180542,0.03711012750864029,4.35684871673584,-9.74273681640625,-7.0648193359375,85.845947265625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,93,training
1.1079168319702148,0.14664486050605774,4.20541524887085,-0.732421875,-18.9208984375,88.81378173828125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,94,training
1.0055646896362305,0.5261258482933044,4.355651378631592,-4.21905517578125,-26.84783935546875,92.59033203125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,95,training
1.0043675899505615,1.4975731372833252,4.367023944854736,-5.0048828125,-36.88812255859375,96.53472900390625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,96,training
1.173158884048462,2.5923218727111816,4.638167381286621,-3.173828125,-46.77581787109375,95.703125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,97,training
1.227626919746399,2.491166830062866,5.294776916503906,0.03814697265625,-56.7169189453125,96.99249267578125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,98,training
1.314416766166687,2.8413188457489014,5.2893900871276855,1.8157958984375,-67.718505859375,101.89056396484375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,99,training
1.6932991743087769,4.290409564971924,6.141127586364746,1.8768310546875,-77.55279541015625,95.52001953125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,100,training
1.632246971130371,3.9240965843200684,7.723694801330566,2.34222412109375,-76.72119140625,88.63067626953125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,101,training
